,id,name,city,wifi,seat,quiet,tasty,cheap,music,url,address,latitude,longitude,limited_time,socket,standing_desk,mrt,open_time
2813,cf83bc86-02e1-4b70-842b-3253d30cd513,33+V. Cafe,chiayi,5.0,2.0,3.0,5.0,4.0,5.0,,嘉義市東區東義路160-2號,23.49523800,120.46938490,,,,,
2814,cf8b5a30-8d67-4988-8c91-41c5acdcf787,Lotty cafe 綠蒂咖啡,taipei,5.0,4.0,3.0,4.0,4.0,4.0,,台北市中山區台北市中山區農安街53號,25.06499610,121.52687020,no,maybe,no,,
2815,cf90296b-24f0-41f7-a5e1-c7a49fee92a6,Moodie Cafe,taipei,0.0,4.0,5.0,5.0,4.0,5.0,https://www.facebook.com/moodiecafe.2020/,新北市樹林區復興路41號,24.99350760,121.42194830,maybe,maybe,yes,,
2816,cf964ccd-ac85-4997-a16f-bfb4bcd0f3c5,Dmore Coffee 達墨爾咖啡,kaohsiung,5.0,5.0,5.0,5.0,5.0,5.0,,高雄市鹽埕區必忠街19號,22.61983890,120.28842200,no,maybe,no,,
2817,cf9b6157-74ba-42ea-a6ad-49a0cad66aff,Simone Cafe,taichung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/simonecafe/?fref=ts,台中市台中市甘肅路一段81-1號,24.16636890,120.65844000,no,maybe,no,,不定時
2818,cf9f4a37-905e-4f28-8d31-f3c619ff7632,村上珈琲,changhua,3.0,5.0,2.0,5.0,4.0,3.0,https://www.facebook.com/村上珈琲-彰化金馬路門市-1395031783924352/,彰化市建國北路238號,24.09669000,120.54926600,no,yes,no,,
2819,cfb4b3ac-054a-427a-b584-3b9288fe3fc2,WIRED CHAYA 茶屋 新竹湳雅店,hsinchu,0.0,0.0,0.0,0.0,0.0,0.0,,300新竹市北區湳雅街91-2號B1,24.81942840,120.96991910,,,,,
2820,cfccf61f-b43c-418c-8827-31a7a300c1f9,新莊藍貓咖啡,taipei,4.0,5.0,5.0,5.0,5.0,3.0,https://www.facebook.com/%E6%96%B0%E8%8E%8A%E8%97%8D%E8%B2%93%E5%92%96%E5%95%A1-376884899055453/,新北市新莊區富國路109巷1號1樓,25.02516800,121.42356100,no,maybe,no,,週一至週五10:00AM - 10:00PM
2821,cfe837d0-ba27-4174-ac21-64fdfdd4f5ff,Lab Library,kaohsiung,5.0,4.5,5.0,3.0,3.0,5.0,https://www.facebook.com/Lablibrarycafe/?fref=ts,高雄市前鎮區新光路61號3樓,22.61029840,120.30195670,no,no,yes,"三多商圈站2號出口步10分 輕軌高雄展覽館站步7分/公車站""圖書總館""前 ''新光路口(圖書總館)''步3分, ''高雄展覽館''步6分/CityBike""圖書總館""站前",
2822,d0173b58-c0ae-4210-8c0f-6971c1010fb7,Louisa Coffee 路易莎咖啡(師大直營店),taipei,4.5,3.0,2.0,4.0,5.0,4.0,,臺北市大安區和平東路一段79號,25.02705990,121.52531890,,maybe,no,,
2823,d041396e-0fe4-4c30-b801-cade4ac7e599,Freedom 咖啡BAR,kaohsiung,0.0,5.0,5.0,4.0,4.0,4.0,,高雄市博愛一路192-1號,22.64672130,120.30348060,maybe,yes,no,,11:00~24:00
2824,d041eb3f-7cf1-45fe-bdc9-0628c158afc9,咖啡匙,tainan,0.0,0.0,0.0,0.0,0.0,0.0,,704台南市北區文成五街66號,23.01886460,120.20499280,,,,,
2825,d04902c3-7a21-4317-a09c-5ba42478ba4f,敲好 chiao hao,taipei,5.0,4.5,5.0,4.0,3.5,4.0,https://www.facebook.com/敲好chiao-hao-820564704733122/,台北市中山區中原街34號,25.05730820,121.52877380,no,yes,yes,,營業時間結束前一小時停止點餐
2826,d0659595-c6d9-4f24-ba1e-dbe7a3384054,KB kaffe boutique,hsinchu,5.0,5.0,4.0,4.0,3.0,4.0,,300新竹市東區民權路111巷26號,24.80759900,120.97433000,,,,,
2827,d06c8275-11cb-466b-98a7-bbf4d6e3aff5,Blacktail cafe,taipei,3.0,4.0,2.0,5.0,3.0,4.0,https://www.facebook.com/Blacktailcafe/,台北市內湖區江南街65巷51號1樓,25.07639760,121.57897160,no,maybe,no,,
2828,d082f8f4-8f8a-4d42-a778-abc9e570437b,十點十分咖啡,hsinchu,4.0,4.0,4.0,4.0,4.0,4.0,https://www.facebook.com/tick1010coffe/,新竹縣關西鎮石光里石岡子76巷3-1號,24.81059470,121.13657310,,yes,no,,
2829,d09bb3f8-9c40-4aa4-b7b5-b55e1183eb67,SOLO Coffee,taoyuan,5.0,4.0,4.0,5.0,4.0,5.0,https://www.facebook.com/hellosolocoffee/,桃園區莊敬路二段34巷38之一號,25.02332200,121.29282000,no,yes,yes,,10~17，周四公休
2830,d0c24f86-8c25-4e17-8011-f258cbc4823f,春室 SPRING POOL GLASS STUDIO + The POOL,hsinchu,0.0,0.0,0.0,0.0,0.0,0.0,,300新竹市東區東大路一段2號,24.80131340,120.97811830,,,,,
2831,d0cb158c-254e-4f2e-b88a-d6c2568b8c94,Alpha Mike咖啡,penghu,0.0,0.0,0.0,0.0,0.0,0.0,,880澎湖縣馬公市光復路169巷1號,23.57299880,119.57173040,,,,,
2832,d0d76379-6e7b-4681-a7f3-dc85a059b6f2,FIVE FLAVOR coffee roasters,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市大安區瑞安街258號1樓,25.02677800,121.53953180,,maybe,no,,
2833,d0e6c741-e349-45bc-9c4b-e4a24c81f07c,Lost and Found it cafe 失物招領咖啡館,taipei,5.0,5.0,3.0,4.0,1.0,3.0,https://www.facebook.com/lostandfoundit1/,105 台北市大安區敦化南路一段161巷6號2樓,25.04343450,121.54947160,no,yes,yes,,
2834,d0f4ba73-c744-457c-b4cf-a8a1a0e29bff,大手小手咖啡屋,yilan,0.0,0.0,0.0,0.0,0.0,0.0,,260宜蘭縣宜蘭市建業路85號,24.72729500,121.75755310,,,,,
2835,d0fb8bf8-e1b3-4b8a-b21c-603a13b83d5e,賀運咖啡Herwin Kaffee,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市大安區和平東路三段20號,25.02454780,121.54723500,,,,,
2836,d0feca36-0e59-410e-9ef2-40de70181834,咖啡喫茶 枝音,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,116台北市文山區木新路三段403號,24.97999280,121.55450230,,,,,
2837,d1174c94-b519-4b1c-947f-dac0138c266f,Paw Café,pingtung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/pawcafe.com.tw/,屏東縣屏東市民生路61巷6號,22.66368390,120.50690770,maybe,yes,no,,
2838,d11f62dc-bc16-4746-87e9-d06c60662853,派樂思咖啡,taipei,0.0,4.0,4.0,0.0,3.0,4.0,,臺北市中山區松江路362巷32號,25.06189340,121.53197320,no,maybe,no,,
2839,d13c1163-e8d5-4a01-a663-1a1b2c720877,小森咖啡,taipei,5.0,5.0,5.0,4.5,3.0,5.0,https://www.facebook.com/moricoffee.tw/,新北市新莊區瓊泰路103號,25.02990900,121.44306300,no,maybe,no,,
2840,d140aa0f-3d1c-4964-9280-558ca8c3b774,月牙兒彎彎 Le Croissant de Lune,tainan,0.0,0.0,0.0,0.0,0.0,0.0,,701台南市東區東興路20巷109號,22.99052400,120.22994800,,,,,
2841,d16ad273-998e-487d-a17d-d5081e8b882f,Norma Coffee 諾馬咖啡-大同哈密店,taipei,5.0,5.0,4.0,5.0,4.0,4.0,https://www.facebook.com/normacoffee65/,台北市大同區哈密街65號,25.07306980,121.51534760,no,maybe,yes,圓山站行走七分鐘,
2842,d16e9486-c4d6-4422-9f67-56b6566602b8,恬.秘密,taipei,5.0,5.0,5.0,4.0,3.5,4.5,https://www.facebook.com/%E6%81%AC%E7%A5%95%E5%AF%86-1807361892842437/,新北市板橋區文化路一段45巷8號,25.01353100,121.45995500,maybe,yes,yes,"板橋站1號出口步4分/公車站""萬坪公園""步1分, ""綜合運動場""步5分, ""板橋公車站""步7分/YouBike""捷運板橋站(1號出口)""""捷運板橋站(3號出口)""站步4分",
2843,d18648ff-cdff-4456-b5e9-a883b94ac0fa,彼得好咖啡信義大安店,taipei,3.0,5.0,4.0,4.0,5.0,4.0,https://www.facebook.com/PeterBetterCafeXinyiDaan/,台北市大安區信義路三段170號,25.03317330,121.54202900,no,maybe,yes,,
2844,d196ec14-d6f2-4981-a8db-43e78f81449a,淳覺植饌咖啡坊,taipei,5.0,4.0,3.0,5.0,4.0,4.0,https://www.facebook.com/Euphoria168/,112台北市北投區北投路二段17號,25.13121700,121.49854100,no,maybe,no,北投站,
2845,d19862dc-54da-49e9-9e9f-68e5b5947a08,IM 雨焰商行 x 阿波伯楊桃,taipei,0.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/iain.miffy/,台北市萬華區西寧南路212號1樓,25.03835500,121.50624560,no,no,,西門站，小南門站,AM 11:00 ～ PM 09:00 、週一公休
2846,d1e00731-cf13-4aaf-af83-8855b87f89ae,馞咖啡 光華店,kaohsiung,4.0,5.0,5.0,5.0,4.0,5.0,https://www.facebook.com/balmy.cafe/,高雄市苓雅區光華一路207號,22.62347000,120.31556500,no,yes,no,"信義國小站4號出口步14分 文化中心站2號出口步15分/公車站""青年路口(光華一路)""步1分, ""光華路口(四維二路)""步5分, ""四維國小(民權一路)""步6分/CityBike""文化中心""站步5分",
2847,d1e574b4-2f27-4611-bc0f-9fc97b696ec1,直達咖啡演藝店,hsinchu,0.0,0.0,0.0,0.0,0.0,0.0,,新竹市北區北大路166巷8弄2號1 樓,24.81007010,120.96772540,,,,,
2848,d1f38364-bc6c-4d2d-b7e7-0f981cc8d029,散步Cafe Sanpo,yilan,5.0,5.0,4.0,5.0,5.0,5.0,https://www.facebook.com/sanpo2015/,宜蘭縣宜蘭市和睦路2-20號,24.75049400,121.75502800,no,maybe,no,,
2849,d1fd635f-f3da-4f0d-bf0d-e014bf0e4126,豆趣咖啡,taoyuan,5.0,4.0,4.0,4.5,5.0,5.0,https://www.facebook.com/excellentcoffeeshop/,桃園市蘆竹區南山路一段212號,25.05480070,121.29083330,no,yes,no,,11:00-21:00
2850,d20c01ce-e1a8-4182-9bec-471e3d32e0df,AShare Cafe 旅人故事咖啡館,taichung,5.0,4.0,4.0,5.0,5.0,5.0,https://linktr.ee/ashare.cafe,台中市西區民生北路20號,24.14514490,120.66879600,maybe,maybe,no,,
2851,d214c05b-13f9-475c-aa3e-4db911d437a9,泊咖啡 Theo Coffee,kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/KaohsiungTheoCoffee/,高雄市左營區翠峰路16號,22.67139320,120.28972520,,,,,
2852,d21acc3a-80ac-4bb4-8e52-da8f4d757af7,翌莎精品咖啡 ISA COFFEE & CO.,chiayi,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/ISACoffeeCompany/,嘉義縣朴子市朴子七路16號,23.45687440,120.28484530,maybe,no,no,,
2853,d22a99b8-d591-4b43-9fa4-ae414d7d48e4,馬克老爹R79中山誠品店,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,104臺北市中山南京西路25巷B1（誠品R79 中山地下書街）,25.05239670,121.52056670,,no,no,中山站,
2854,d23a0040-176b-4966-81bd-2c5ac750b299,光權 Kuang's Bistro,taipei,5.0,4.5,4.0,4.0,4.0,5.0,https://www.facebook.com/kuang.bistro/,新北市板橋區光正街32號,25.01733460,121.46213100,no,maybe,no,板橋站,10:00～19:00　週一公休
2855,d23b79fb-a951-491d-a8f0-cc1de2e337df,金鑛咖啡(台北信義）,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市信義區信義路四段375號,25.03310150,121.55819870,,,,,
2856,d2502a49-9bbd-445c-a4ca-2db639a796d1, All About Caffe,taipei,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/AllAboutCaffe/,台北市中正區同安街63號,25.02395400,121.52167200,maybe,no,yes,古亭站,
2857,d2658e1b-279d-4c3a-8397-adafd0a05de6,V．cafe 微咖啡 微幸福,hsinchu,4.0,4.0,4.0,3.0,3.0,5.0,https://www.facebook.com/Vcafe.WEhappy?fref=ts,新竹市三民路99號,24.80972770,120.97793410,,,,,
2858,d26c7411-dc43-4fa3-8006-ea81e7c56c46,合日咖啡,kaohsiung,0.0,5.0,3.0,5.0,4.0,2.0,https://www.facebook.com/hericafe409/,高雄市左營區文強路409號,22.67695190,120.30944190,no,no,no,,
2859,d26d6524-0a2a-48fc-801c-b533c4b7cd9f,佐佑品有機咖啡莊園,taitung,0.0,0.0,0.0,0.0,0.0,0.0,,963台東縣太麻里乡太麻里鄉89之1號,22.61554800,121.00760700,,,,,
2860,d27a7c0f-0a12-42a7-84eb-d25693b7945b,東風南喃 咖啡 甜點,hsinchu,5.0,4.0,5.0,4.0,4.0,5.0,https://www.facebook.com/eastwindcafe,新竹縣竹東鎮東峰路66巷17弄2號,24.72046290,121.09553910,yes,maybe,no,,"11:00-19:00, 週一公休"
2861,d27ce78f-936b-492e-abb9-40def41a6f27,職人淬,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,231新北市新店區民權路42巷6弄3號,24.98345070,121.54025820,,,,,
2862,d28fc611-6456-4922-bad5-3e7f20e8a1e0,Reel_木軸咖啡館,kaohsiung,5.0,4.0,5.0,5.0,5.0,5.0,https://www.facebook.com/Reelcoffeespace/,高雄市三民區天民路11號,22.64331300,120.34563800,no,maybe,no,N/A,09:30-20:00，週三公休
2863,d290a611-9494-4860-bd78-1af3751db07e,森鄰水岸景觀咖啡館,taoyuan,0.0,0.0,0.0,0.0,0.0,0.0,,桃園市復興區澤仁里一鄰6號,24.81408000,121.34617400,,,,,
2864,d29167dd-2149-468f-8faf-8edb57f8ad1a,鈐龍奭自家烘焙咖啡館,taipei,5.0,5.0,5.0,5.0,5.0,5.0,,新北市樹林區保安二街38號,24.99409170,121.42480350,no,maybe,yes,,11:00~20:00
2865,d29db7ac-4e7d-4cb2-9d24-6054f64dd287,#Space Cafe',kaohsiung,5.0,5.0,5.0,5.0,4.0,5.0,,高雄市新興區民享街88號,22.62209530,120.30533560,no,yes,no,,
2866,d2b081cc-5c31-487d-8fe6-241c02d20422,杯盃 PuiBui,taipei,5.0,4.0,4.0,5.0,4.0,5.0,https://www.facebook.com/PuiBui.taipei/,台北市信義路四段30巷48號,25.03184830,121.54449110,no,maybe,no,大安站,
2867,d2cfeadd-a04c-4461-ae13-e18a694521ac,ExpertCAFE,taichung,0.0,5.0,4.0,5.0,3.0,5.0,https://www.facebook.com/Expertcafe.fans/,台中市西屯區上石路116號,24.16927840,120.64485050,no,yes,no,,
2868,d305a1fc-8896-4c12-91a1-9b6005c00926,COCA COFFEE,hsinchu,5.0,4.0,4.0,5.0,5.0,5.0,https://www.facebook.com/cocacoffeeshop/,30264新竹縣竹北市文興路二段300號旁空地,24.80541400,121.04146000,no,maybe,no,,
2869,d309caca-243c-4761-b52a-94eefd0328df,Orchard CAFE,taipei,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/pages/category/Coffee-Shop/Orchard-CAFE-106814364136102/,10491台北市中山區民權東路一段79號1樓,25.06283990,121.52730630,no,no,yes,,
2870,d31b9400-f6a2-4858-bf6f-46e0ea08a939,九號公寓caf'e手作館,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,100台北市中正區羅斯福路三段9號,25.02407770,121.52488770,,,,,
2871,d3302fe6-e44e-41e1-8d59-3d88bced16d3,約約客Scooping Cafe,taipei,4.0,3.0,2.0,3.0,2.0,3.0,https://www.facebook.com/scoopingcafe/,台北市中正區羅斯福路一段9巷9號,25.03347580,121.51828920,no,no,no,捷運中正紀念堂站,平日8:00 - 20:30 假日10:00 - 20:30
2872,d33be745-371d-4da6-b51b-1ad06790c128,耕耘空間,taipei,5.0,5.0,4.0,0.0,3.0,5.0,https://www.facebook.com/sowingspace/,台北市士林區中山北路五段678號,25.09709500,121.52781960,no,maybe,no,,
2873,d33f2b9c-b1f1-4eed-b2c1-446f2a607bbc,樂在其中,taichung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/lecafe88/,41150台中市太平區頭汴里北田路30巷65號,24.12274600,120.75482000,,maybe,no,,週一店休 13：00～21：00 需預約 不開放小孩與寵物
2874,d34c3815-9515-4551-8df9-af01b8d3d9b6,Neighbors Cafe 好鄰居,taipei,0.0,5.0,5.0,5.0,4.0,5.0,https://www.facebook.com/cafeneighbors/,111台北市士林區中山北路六段430號,25.11384090,121.52727750,maybe,maybe,no,,
2875,d3512add-1ec5-4ce9-91f6-9c69e85df895,琪玉咖啡,taichung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/chiyucoffee/,台中市豐原區中興路232號1樓,24.24670710,120.71161880,maybe,maybe,yes,,禁帶寵物(導盲犬除外)
2876,d35bc4db-84d5-4db1-bca1-343c6fd89f29, 富錦樹353咖啡,taipei,3.0,4.0,3.0,4.0,3.0,4.0,https://www.facebook.com/fujintree353cafe,105台灣台北市松山區富錦街353號,25.06067250,121.55778350,no,maybe,no,,09:00 - 21:00
2877,d35e48c8-228d-4667-945c-eaf8cd3fbc44,更迭咖啡,taichung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/cafealternation/,太平區新平路一段138巷1號,24.13289300,120.71690700,no,maybe,yes,,
2878,d361ae41-28a0-44e8-b580-9e1ce66074d9,Reeds Cafe 內湖店,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市內湖區成功路三段146號,25.07991000,121.58972200,,,,,
2879,d3766c41-1af7-4455-bfdf-9cbf1d1c3a86,吉米匠咖啡館,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,新北市泰山區明志路二段346號,25.04539780,121.42582450,,,,,
2880,d377103e-eb5d-4992-91a3-d81a22d23d7c,Leaven workshop 璞家工作室,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,103台北市大同區承德路一段77巷26號,25.05205130,121.51818970,,,,,
2881,d39e7f2f-96dc-4de7-8571-ddce59c21a22,蒙地卡羅咖啡館,penghu,0.0,0.0,0.0,0.0,0.0,0.0,,88023澎湖縣馬公市民生路17-4號,23.56733900,119.56683400,,,,,
2882,d3c5eed8-5b72-482b-b075-d9e437cd90e7,MERRY CAFE,hsinchu,3.5,4.0,2.5,3.0,3.0,3.5,https://www.facebook.com/TaiwanMerryCafe/,新竹縣竹北市六家七路6號,24.80919810,121.02460360,,,,,
2883,d3fa794d-04f8-4dbb-9470-b3154e41bb53,Wooli Cafe,hsinchu,5.0,5.0,4.0,5.0,4.0,5.0,https://www.instagram.com/wooli_cafe/,新竹縣新豐鄉康樂路一段416號,24.87270570,120.98539570,maybe,maybe,no,,
2884,d4078620-766a-4c05-8b33-a959d859a926,Golden Lumiére Café 金莎時光咖啡館,changhua,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/glcafe/,彰化縣和美鎮彰美路五段159號,24.10814760,120.50180530,,,,,
2885,d41ebeed-a6f4-4205-b815-fcf9fa039b98,頂客來咖啡,changhua,0.0,0.0,5.0,5.0,5.0,0.0,https://m.facebook.com/Dinkeleycafe,彰化縣埤頭鄉文鄉南街103號,23.88890780,120.45805800,no,maybe,no,,
2886,d43ae843-cd78-4a9a-8d11-e324859450fa,未來咖啡,taipei,0.0,0.0,0.0,0.0,0.0,0.0,10491台北市中山區松江路362巷22號,10491台北市中山區松江路362巷22號,25.06187890,121.53217420,no,yes,no,,
2887,d44ee072-5a42-46b2-90ed-a2eca8ef8c5f,電商咖啡高雄鹽埕店,kaohsiung,3.0,4.5,3.0,3.0,3.0,3.0,,高雄市鹽埕區大勇路98號,22.62459120,120.28440900,no,maybe,no,已歇業,已歇業
2888,d465ca05-299d-4187-a0f3-bfbcfedf4ca7,J Robot,taipei,5.0,5.0,4.5,4.5,4.5,4.5,https://www.facebook.com/jrobotcoffee/,新北市三重區三德街35號,25.08640560,121.48411370,no,maybe,yes,"徐匯中學站2號出口步11分/公車站""集賢路""步3分/YouBike""重陽公園""站步1分",
2889,d46f6b29-b057-4e89-8027-381796315523, 梧桐貝貝咖啡Brunch—竹北店,hsinchu,4.0,3.0,3.0,4.0,3.0,3.0,https://www.facebook.com/cafe.platane/,新竹縣竹北市縣政七街一號二樓,24.82493110,121.01063910,,,,,
2890,d474aa0d-dc13-4aa6-8737-a37d58a6c9f9,深坑 Arc Cafe,taipei,5.0,4.0,4.0,5.0,4.0,5.0,,新北市深坑區文山路二段126號,24.99890030,121.61427760,,,,,
2891,d475c8d4-8604-4f37-8a59-1427f9c8127e,映星園咖啡自家烘培 instarland coffee,yunlin,0.0,5.0,5.0,5.0,5.0,4.0,,雲林縣北港鎮中華路2-9號,23.56717830,120.30473280,no,no,no,,
2892,d49a7aa0-31c5-4a71-bead-ae383831a974,豐巢咖啡,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,115台北市南港區舊莊街一段3巷12弄6號,25.04213820,121.61822420,,maybe,no,,
2893,d4ad4529-8b9e-4ee3-b04c-5849c203ca78,3-15珈琲館,taichung,0.0,0.0,0.0,0.0,0.0,0.0,,台中市東勢區東蘭路西門巷3-15號,24.26955700,120.82497120,no,maybe,yes,,
2894,d4b20cfe-a067-49ce-ad48-ae81d1ef4c3c,典藏珈啡館－府中店,taipei,5.0,5.0,4.0,3.0,4.0,4.0,https://www.facebook.com/Artco-De-Caf%C3%A9%E5%85%B8%E8%97%8F%E5%92%96%E5%95%A1%E9%A4%A8%E5%BA%9C%E4%B8%AD%E5%BA%97-797731903596986/?ref=page_internal,新北市板橋區民權路65號,25.01135090,121.46154490,,maybe,no,板橋,
2895,d4b36ea7-9e9a-4545-b7d1-843b9a748d62,貓嶼Cat Island Cafe,hsinchu,4.0,5.0,4.0,3.0,4.0,4.0,https://www.facebook.com/%E8%B2%93%E5%B6%BC-Cat-Island-106064568639381/,300新竹市北區北新街39巷34號,24.80175190,120.95764540,maybe,maybe,no,,
2896,d4be598a-93d7-432f-850b-025dbc1c1ace,HOKA CAFÉ,taipei,5.0,5.0,4.0,3.0,5.0,5.0,https://m.facebook.com/taiwanhoka/,台北市長安東路二段64號,25.04833750,121.53345650,no,maybe,no,,
2897,d4c21f3a-c1bc-4544-9ee1-f9c0fcbcbc03,或者咖啡OR Coffee,hsinchu,5.0,4.0,4.0,4.0,3.0,5.0,https://www.facebook.com/ORCoffee.HC,300新竹市北區大同路177號,24.80738930,120.96655890,,maybe,no,,
2898,d4c5194c-9a6b-4e68-9d3c-17475a798b26,半寓咖啡giocare 1店,hualien,4.0,5.0,5.0,5.0,4.0,5.0,https://www.facebook.com/apartment.giocare/,花蓮市成功街316號,23.97465010,121.60813270,maybe,maybe,no,,14：00～20：00
2899,d4cac5dc-768d-464e-a47d-f8694c399c9b,Resort Brew Coffee Co.,yilan,5.0,4.5,3.5,3.0,3.0,4.0,,宜蘭市農權路二段30號,24.74721480,121.74861370,no,maybe,yes,,一~五10:30-18:30 / 六.日 9:30-18:30
2900,d509c751-53be-455c-acce-e057e4b80d7e,夏洛特咖啡,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市大安區復興南路一段107巷5弄5號,25.04402330,121.54441210,,,,,
2901,d5586bed-f320-4565-8ed3-64cf753380c8,MR PIKI Cafe',tainan,5.0,5.0,5.0,5.0,5.0,5.0,MR PIKI Roasters,台南市北區中華北路二段90巷50號,23.01861220,120.19775540,no,yes,yes,,
2902,d5788671-58e4-4f41-a4ab-ecc1671b0cc3,箖GA B,taichung,5.0,5.0,4.0,5.0,4.5,4.5,,台中市北屯區北屯路409-9號,24.17426800,120.69831380,,,,,
2903,d5a9414f-babf-4fde-966c-e52526e0356d,醒而眠手烘咖啡吧 Awake til sleep,taipei,4.5,3.5,3.0,4.5,3.5,4.5,,台北市大安區仁愛路三段143巷38號,25.04020860,121.54295190,,maybe,no,,
2904,d5d216ca-4f44-4fd8-82a2-be4f989cd987,NATIVO精品咖啡,taipei,3.5,5.0,4.0,4.5,4.0,4.5,,台北市內湖區文德路22巷9弄48號,25.07687290,121.57903140,no,yes,no,,
2905,d5de7423-e31f-47b3-a74e-823e82dd243f,FIKA Kaffe,taichung,5.0,3.0,3.0,5.0,4.0,5.0,https://www.facebook.com/fika.kaffe,台中市北區進化北路361號,24.16298440,120.67988210,no,maybe,yes,,週一公休
2906,d5ea0b4d-98a9-437b-a67d-689fd423a28f,森高砂咖啡館大稻埕店,taipei,5.0,4.0,4.0,5.0,3.0,4.0,http://www.sancoffee.com.tw/index.html,台北市延平北路二段1號,25.05416160,121.51186860,no,yes,yes,,12:00-22:00
2907,d5f9f6ce-b90f-44d2-8311-2a5f708603af,老爸咖啡有限公司 LE BAR COFFEE,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,103台北市大同區塔城街64號3樓,25.05292090,121.51020200,,,,,
2908,d61a9ec1-5517-49ac-aaa8-1c2f639c5e16,35巷咖啡,taichung,0.0,0.0,0.0,0.0,0.0,0.0,,台中市南區興大路35巷8號8 號,24.12434200,120.68459700,,maybe,,,1300-1800
2909,d633bc89-1dd5-4cd8-9dae-dd9841a0e7c9,新銳咖啡五權美術店,taichung,5.0,5.0,4.0,5.0,4.0,4.0,https://www.facebook.com/pages/%E6%96%B0%E9%8A%B3%E5%92%96%E5%95%A1%E4%BA%94%E6%AC%8A%E7%BE%8E%E8%A1%93%E5%BA%97/392234117903222,403台中市西區五權路2-171,24.13563990,120.66596200,no,maybe,no,,
2910,d64319eb-6f31-4e3d-8e97-7d8605fa2df8,亞鷹咖啡館,taoyuan,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ya.eagle.coffee/,桃園市平鎮區中豐路山頂段236號,24.89865360,121.21086840,,,,,
2911,d681c558-931d-4b8b-818a-5cc0497a0abc,倆朵花 two flowers coffee,taoyuan,0.0,0.0,0.0,0.0,0.0,0.0,https://twoflowers.tw/,桃園市桃園區介壽路427號1樓,24.97878210,121.30419600,,,,,
2912,d6fbea3a-e826-4783-a5a0-9da12eb1e900,咖啡學人-敦南朵爾 The Cafeist & Cafe Doux,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市大安區敦化南路二段63巷13號,25.03104400,121.54989800,,,,,
2913,d718220c-2108-4578-92f0-db80b9765781,Sieg cafe,taoyuan,0.0,5.0,5.0,5.0,4.0,5.0,https://m.facebook.com/SiegCafe/,中壢區中和路271號1樓,24.95361840,121.22271560,no,,yes,,11:00~22:00
2914,d7211a60-18c5-41c1-bc16-c5f08a5a0ade,金福咖啡 JinfuCoffee,taipei,5.0,4.0,4.5,5.0,4.0,5.0,,116台北市文山區萬隆街13巷14號,24.99976500,121.53901000,,,,,
2915,d7332c6a-2183-4b06-acc9-d58cd75c710d,東海咖啡,miaoli,5.0,5.0,5.0,5.0,0.0,0.0,https://www.facebook.com/cafeth2016/,苗栗縣苗栗市日新街1號,24.55338130,120.81688850,no,maybe,yes,,
2916,d7484ea0-38d7-4c03-a650-a09df7d6cf5c,Balance caf'e 平衡點咖啡,taipei,5.0,5.0,4.0,5.0,4.0,4.0,https://m.facebook.com/balance.espresso/?locale2=zh_TW,台北市中山區八德路二段300巷56號,25.04570310,121.54253390,no,maybe,yes,忠孝復興站,
2917,d7621396-d07e-44e0-9f05-30b0e5c67e9a,青蔦菓子咖啡,taitung,4.5,5.0,5.0,4.5,4.0,4.0,https://www.facebook.com/nicolenicklovelycafe2017/?locale2=zh_TW,台東縣台東市中正路251巷19號,22.75508370,121.15286040,no,maybe,no,,
2918,d794770a-08aa-4f3f-abc7-872dcab6e2f9,井井咖啡廳,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,300新竹市東區建功一路170號300,24.80169040,120.99666410,,,,,
